<hgeokg/resource/223902543>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/5673547>
<hgeokg/resource/6187197234>	<Point_traffic-Adjacent-Line_railway>	<hgeokg/resource/813505721>
<hgeokg/resource/308329351>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/623836436>
<hgeokg/resource/308329351>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/308329353>
<hgeokg/resource/46334608>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/650900555>	<hgeokg/schema/gauge>	gauge-1435
<hgeokg/resource/650900555>	<Point_pois-Adjacent-Line_railway>	<hgeokg/resource/5709614591>
<hgeokg/resource/226007079>	<hgeokg/schema/oneway>	oneway-no
<hgeokg/resource/586133544>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/308329353>
<hgeokg/resource/223879815>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/690415948>
<hgeokg/resource/308329353>	<hgeokg/schema/hgv>	hgv-local
<hgeokg/resource/420863275>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/690415948>	<http://www.w3.org/2000/01/rdf-schema#label>	Sherman Avenue
<hgeokg/resource/6174672652>	<Point_pois-Adjacent-Point_pois>	<hgeokg/resource/5709614591>
<hgeokg/resource/223902543>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/490899141>	<Point_pofw-Adjacent-Line_roads>	<hgeokg/resource/275120593>
<hgeokg/resource/164866814>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Secondary>
<hgeokg/resource/813505724>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/226007079>
<hgeokg/resource/164866815>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/226007079>
<hgeokg/resource/5709611765>	<http://www.w3.org/2000/01/rdf-schema#label>	Fantastic
<hgeokg/resource/223902550>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/164873891>
<hgeokg/resource/690415944>	<Point_traffic-Adjacent-Line_roads>	<hgeokg/resource/6187197234>
<hgeokg/resource/226007078>	<hgeokg/schema/sidewalk>	sidewalk-separate
<hgeokg/resource/420863271>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/420863273>
<hgeokg/resource/164873891>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/226007079>
<hgeokg/resource/5709614591>	<hgeokg/schema/delivery>	delivery-yes
<hgeokg/resource/226007079>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/420863274>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/490896832>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Secondary>
<hgeokg/resource/5709614591>	<hgeokg/schema/website>	website-https://guadalupebargrill.com/
<hgeokg/resource/223879811>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/5673547>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/690415944>
<hgeokg/resource/308329353>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/164873891>
<hgeokg/resource/223902542>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Tertiary>
<hgeokg/resource/308329351>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/6187197234>	<http://www.w3.org/2000/01/rdf-schema#label>	BP
<hgeokg/resource/164866815>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/164873891>
<hgeokg/resource/420863275>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/420863272>
<hgeokg/resource/5709614591>	<hgeokg/schema/openingHours>	openingHours-Mo-Fr 11:00-00:00; Sa, Su 12:00-01:00
<hgeokg/resource/586133544>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/226007078>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Primary>
<hgeokg/resource/420863275>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/490899141>
<hgeokg/resource/490899141>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/490899140>
<hgeokg/resource/813505724>	<hgeokg/schema/layer>	layer-2
<hgeokg/resource/711202094>	<hgeokg/schema/railwayTrackRef>	railwayTrackRef-4
<hgeokg/resource/223902550>	<hgeokg/schema/hgv>	hgv-local
<hgeokg/resource/164873891>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/223902550>
<hgeokg/resource/440122863>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/623836443>
<hgeokg/resource/690415944>	<Line_roads-Intersect-Line_railway>	<hgeokg/resource/813505721>
<hgeokg/resource/490896832>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/223879811>
<hgeokg/resource/711202094>	<hgeokg/schema/tunnel>	tunnel-yes
<hgeokg/resource/690415944>	<http://www.w3.org/2000/01/rdf-schema#label>	Sherman Avenue
<hgeokg/resource/440122863>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/164873891>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/308329353>
<hgeokg/resource/5709614591>	<Point_pois-Adjacent-Line_railway>	<hgeokg/resource/650900555>
<hgeokg/resource/6187197234>	<Point_traffic-Adjacent-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/164866815>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/623836443>
<hgeokg/resource/223879811>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Secondary>
<hgeokg/resource/5673547>	<Point_traffic-Adjacent-Line_roads>	<hgeokg/resource/6187197234>
<hgeokg/resource/813505721>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/RailwaySubway>
<hgeokg/resource/490899140>	<http://www.w3.org/2000/01/rdf-schema#label>	Sherman Avenue
<hgeokg/resource/813505723>	<Line_roads-Intersect-Line_railway>	<hgeokg/resource/226007079>
<hgeokg/resource/813505723>	<Line_roads-Intersect-Line_railway>	<hgeokg/resource/308329351>
<hgeokg/resource/420863274>	<hgeokg/schema/tigerNameDirectionPrefix>	tigerNameDirectionPrefix-W
<hgeokg/resource/223879815>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/490896832>
<hgeokg/resource/1549441481>	<http://www.w3.org/2000/01/rdf-schema#label>	Getty
<hgeokg/resource/623836436>	<hgeokg/schema/sidewalk>	sidewalk-separate
<hgeokg/resource/226007079>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/164873891>
<hgeokg/resource/6187197234>	<Point_traffic-Adjacent-Line_roads>	<hgeokg/resource/490896832>
<hgeokg/resource/164873891>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/164866814>
<hgeokg/resource/223902543>	<http://www.w3.org/2000/01/rdf-schema#label>	Isham Street
<hgeokg/resource/223879815>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/5709614591>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Caterer>
<hgeokg/resource/490896832>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/690415944>
<hgeokg/resource/690415948>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/223902543>
<hgeokg/resource/813505724>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/RailwaySubway>
<hgeokg/resource/711202094>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/RailwaySubway>
<hgeokg/resource/223879815>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/5673547>
<hgeokg/resource/46334608>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/813505724>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/223902543>
<hgeokg/resource/420863274>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Secondary>
<hgeokg/resource/711202094>	<hgeokg/schema/frequency>	frequency-0
<hgeokg/resource/308329351>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/226007078>
<hgeokg/resource/164873891>	<Line_roads-Intersect-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/46334608>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/6174672652>
<hgeokg/resource/586133544>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/490899141>
<hgeokg/resource/623836443>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/164873891>
<hgeokg/resource/223902549>	<http://www.w3.org/2000/01/rdf-schema#label>	Vermilyea Avenue
<hgeokg/resource/420863274>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/711202094>
<hgeokg/resource/813505724>	<Line_roads-Intersect-Line_railway>	<hgeokg/resource/164873891>
<hgeokg/resource/308329351>	<http://www.w3.org/2000/01/rdf-schema#label>	West 204th Street
<hgeokg/resource/420863273>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/420863275>
<hgeokg/resource/420863272>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/490899141>
<hgeokg/resource/813505723>	<Point_traffic-Adjacent-Line_railway>	<hgeokg/resource/6187197234>
<hgeokg/resource/223902543>	<Line_roads-Intersect-Line_railway>	<hgeokg/resource/650900555>
<hgeokg/resource/420863273>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/223902550>
<hgeokg/resource/586133544>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/623836436>
<hgeokg/resource/420863274>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/223902549>
<hgeokg/resource/420863273>	<hgeokg/schema/oneway>	oneway-no
<hgeokg/resource/623836436>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505721>
<hgeokg/resource/813505723>	<hgeokg/schema/gauge>	gauge-1435
<hgeokg/resource/711202094>	<hgeokg/schema/voltage>	voltage-625
<hgeokg/resource/223879815>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/690415944>
<hgeokg/resource/164866815>	<hgeokg/schema/wikipedia>	wikipedia-en:Tenth Avenue (Manhattan)
<hgeokg/resource/813505721>	<hgeokg/schema/frequency>	frequency-0
<hgeokg/resource/5709611765>	<hgeokg/schema/phone>	phone-+1-212-510-7253
<hgeokg/resource/6174672652>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Restaurant>
<hgeokg/resource/164866814>	<Point_traffic-Adjacent-Line_roads>	<hgeokg/resource/6187197234>
<hgeokg/resource/223902550>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/164866814>
<hgeokg/resource/813505724>	<Line_railway-Adjacent-Line_railway>	<hgeokg/resource/813505721>
<hgeokg/resource/308329353>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505721>
<hgeokg/resource/164866814>	<hgeokg/schema/network>	network-lcn
<hgeokg/resource/440122863>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/164873891>
<hgeokg/resource/223902550>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/226007079>
<hgeokg/resource/813505724>	<hgeokg/schema/bridge>	bridge-yes
<hgeokg/resource/490896832>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/223902543>
<hgeokg/resource/813505723>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/223902543>
<hgeokg/resource/5709611765>	<hgeokg/schema/wheelchair>	wheelchair-yes
<hgeokg/resource/6174670657>	<Point_pois-Adjacent-Point_pois>	<hgeokg/resource/5709625271>
<hgeokg/resource/223879815>	<Point_traffic-Adjacent-Line_roads>	<hgeokg/resource/6187197234>
<hgeokg/resource/1549441481>	<hgeokg/schema/addrHousenumber>	addrHousenumber-Gas Station
<hgeokg/resource/690415944>	<hgeokg/schema/oneway>	oneway-no
<hgeokg/resource/813505721>	<Line_roads-Intersect-Line_railway>	<hgeokg/resource/5673547>
<hgeokg/resource/440122863>	<hgeokg/schema/sidewalk>	sidewalk-separate
<hgeokg/resource/164873891>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/623836443>
<hgeokg/resource/5709614591>	<Point_pois-Adjacent-Point_pois>	<hgeokg/resource/6174670657>
<hgeokg/resource/164866814>	<hgeokg/schema/wikipedia>	wikipedia-en:Tenth Avenue (Manhattan)
<hgeokg/resource/164866815>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/5673547>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/223879815>
<hgeokg/resource/164873891>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/164866815>
<hgeokg/resource/813505721>	<hgeokg/schema/layer>	layer-2
<hgeokg/resource/586133544>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/223902543>	<Point_traffic-Adjacent-Line_roads>	<hgeokg/resource/6187197234>
<hgeokg/resource/420863274>	<http://www.w3.org/2000/01/rdf-schema#label>	West 207th Street
<hgeokg/resource/420863271>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5709611765>
<hgeokg/resource/420863274>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/420863271>
<hgeokg/resource/223879815>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/164866814>
<hgeokg/resource/275120593>	<Point_pofw-Adjacent-Line_roads>	<hgeokg/resource/490899141>
<hgeokg/resource/223902543>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/164866814>
<hgeokg/resource/420863271>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Secondary>
<hgeokg/resource/164866815>	<hgeokg/schema/hgv>	hgv-local
<hgeokg/resource/813505724>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/226007078>
<hgeokg/resource/5709625271>	<hgeokg/schema/wheelchair>	wheelchair-yes
<hgeokg/resource/650900555>	<http://www.w3.org/2000/01/rdf-schema#label>	IND Eighth Avenue Line
<hgeokg/resource/275120593>	<hgeokg/schema/denomination>	denomination-seventh_day_adventist
<hgeokg/resource/420863273>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/223879811>
<hgeokg/resource/490899140>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/164866815>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505721>
<hgeokg/resource/6174672652>	<Point_pois-Adjacent-Line_railway>	<hgeokg/resource/711202094>
<hgeokg/resource/813505721>	<hgeokg/schema/voltage>	voltage-625
<hgeokg/resource/650900555>	<hgeokg/schema/frequency>	frequency-0
<hgeokg/resource/440122863>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/813505723>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/623836436>
<hgeokg/resource/711202094>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/46334608>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/420863271>
<hgeokg/resource/223902550>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/420863273>
<hgeokg/resource/690415944>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/CyclewayLane>
<hgeokg/resource/623836436>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/586133544>
<hgeokg/resource/5709611765>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/490896832>
<hgeokg/resource/623836436>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/226007079>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/308329353>
<hgeokg/resource/490899140>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/490899141>
<hgeokg/resource/223902549>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Tertiary>
<hgeokg/resource/6174670657>	<Point_pois-Adjacent-Line_railway>	<hgeokg/resource/650900555>
<hgeokg/resource/690415948>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/420863271>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/5709611765>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/420863271>
<hgeokg/resource/490896832>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/CyclewayLane>
<hgeokg/resource/223879811>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/420863272>
<hgeokg/resource/223902550>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/420863275>
<hgeokg/resource/223902550>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/490899141>
<hgeokg/resource/308329353>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/223902542>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/490899141>	<hgeokg/schema/oneway>	oneway-no
<hgeokg/resource/5709614591>	<hgeokg/schema/reservation>	reservation-recommended
<hgeokg/resource/813505724>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/164866815>
<hgeokg/resource/6187197234>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/AmenityFuel>
<hgeokg/resource/164866814>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/690415944>
<hgeokg/resource/275120593>	<hgeokg/schema/addrHousenumber>	addrHousenumber-111
<hgeokg/resource/5673547>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/490896832>
<hgeokg/resource/308329351>	<hgeokg/schema/sidewalk>	sidewalk-separate
<hgeokg/resource/223879815>	<http://www.w3.org/2000/01/rdf-schema#label>	Sherman Avenue
<hgeokg/resource/223902543>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505724>
<hgeokg/resource/223902549>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/420863272>
<hgeokg/resource/6174672652>	<http://www.w3.org/2000/01/rdf-schema#label>	Pick and Eat
<hgeokg/resource/5709625271>	<hgeokg/schema/phone>	phone-+1-212-567-5501
<hgeokg/resource/226007078>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/164866815>
<hgeokg/resource/46334608>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/711202094>
<hgeokg/resource/813505723>	<hgeokg/schema/voltage>	voltage-625
<hgeokg/resource/420863272>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/223902549>
<hgeokg/resource/223902543>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/690415948>
<hgeokg/resource/650900555>	<hgeokg/schema/tunnel>	tunnel-yes
<hgeokg/resource/420863273>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Secondary>
<hgeokg/resource/223902543>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Tertiary>
<hgeokg/resource/164866814>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/164873891>	<hgeokg/schema/wikipedia>	wikipedia-en:Tenth Avenue (Manhattan)
<hgeokg/resource/226007078>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/223879811>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5709611765>
<hgeokg/resource/813505724>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/690415948>
<hgeokg/resource/308329351>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/586133544>
<hgeokg/resource/623836436>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/308329353>
<hgeokg/resource/623836443>	<Line_roads-Adjacent-Line_railway>	<hgeokg/resource/813505723>
<hgeokg/resource/223879811>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/5673547>
<hgeokg/resource/275120593>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/PlaceOfWorship>
<hgeokg/resource/490899141>	<hgeokg/schema/lanes>	lanes-4
<hgeokg/resource/226007078>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/440122863>
<hgeokg/resource/813505724>	<hgeokg/schema/railwayTrackRef>	railwayTrackRef-4
<hgeokg/resource/420863271>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/223902550>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/223879811>	<http://www.w3.org/2000/01/rdf-schema#label>	Sherman Avenue
<hgeokg/resource/420863271>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5709614591>
<hgeokg/resource/586133544>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Tertiary>
<hgeokg/resource/308329351>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/223902549>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5709614591>
<hgeokg/resource/275120593>	<hgeokg/schema/nycdoittBin>	nycdoittBin-1064838
